Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,44,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chTypeStr = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,44,8,M:System.Windows.Forms.ColumnHeader.#ctor,,,,,this.chTypeStr = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,44,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chTypeStr = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,43,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chLastModified = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,43,8,M:System.Windows.Forms.ColumnHeader.#ctor,,,,,this.chLastModified = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,43,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chLastModified = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,42,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chSize = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,42,8,M:System.Windows.Forms.ColumnHeader.#ctor,,,,,this.chSize = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,42,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chSize = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,41,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chName = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,41,8,M:System.Windows.Forms.ColumnHeader.#ctor,,,,,this.chName = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,41,8,T:System.Windows.Forms.ColumnHeader,,,,,this.chName = new ColumnHeader();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,40,8,T:System.Windows.Forms.ListView,,,,,this.ExpFileList = new ListView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,40,8,M:System.Windows.Forms.ListView.#ctor,,,,,this.ExpFileList = new ListView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,40,8,T:System.Windows.Forms.ListView,,,,,this.ExpFileList = new ListView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.Designer.cs,28,12,M:System.Windows.Forms.ContainerControl.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,F:System.Windows.Forms.MessageBoxIcon.Warning,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,943,24,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,940,20,T:System.Windows.Forms.ListView,,,,,var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,940,20,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,940,20,P:System.Windows.Forms.ListView.SelectedItems,,,,,var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,940,20,T:System.Windows.Forms.ListViewItem,,,,,var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,940,20,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Item(System.Int32),,,,,var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,940,20,P:System.Windows.Forms.ListViewItem.Tag,,,,,var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,938,16,T:System.Windows.Forms.ListView,,,,,"for (int i = 0; i < ExpFileList.SelectedItems.Count; i++)                  {                      var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;                      if (!sel.CanDelete)                      {                          MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                          return;                      }                      pidls[i] = CShItem.ILFindLastID(sel.PIDL);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,938,16,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,"for (int i = 0; i < ExpFileList.SelectedItems.Count; i++)                  {                      var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;                      if (!sel.CanDelete)                      {                          MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                          return;                      }                      pidls[i] = CShItem.ILFindLastID(sel.PIDL);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,938,16,P:System.Windows.Forms.ListView.SelectedItems,,,,,"for (int i = 0; i < ExpFileList.SelectedItems.Count; i++)                  {                      var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;                      if (!sel.CanDelete)                      {                          MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                          return;                      }                      pidls[i] = CShItem.ILFindLastID(sel.PIDL);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,938,16,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Count,,,,,"for (int i = 0; i < ExpFileList.SelectedItems.Count; i++)                  {                      var sel = (CShItem)ExpFileList.SelectedItems[i].Tag;                      if (!sel.CanDelete)                      {                          MessageBox.Show(""Cannot Delete: "" + sel.DisplayName, ""Cannot Delete"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                          return;                      }                      pidls[i] = CShItem.ILFindLastID(sel.PIDL);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,936,16,T:System.Windows.Forms.ListView,,,,,var pidls = new IntPtr[ExpFileList.SelectedItems.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,936,16,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,var pidls = new IntPtr[ExpFileList.SelectedItems.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,936,16,P:System.Windows.Forms.ListView.SelectedItems,,,,,var pidls = new IntPtr[ExpFileList.SelectedItems.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,936,16,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Count,,,,,var pidls = new IntPtr[ExpFileList.SelectedItems.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,933,16,T:System.Windows.Forms.ListView,,,,,if (ExpFileList.SelectedItems.Count <= 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,933,16,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,if (ExpFileList.SelectedItems.Count <= 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,933,16,P:System.Windows.Forms.ListView.SelectedItems,,,,,if (ExpFileList.SelectedItems.Count <= 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,933,16,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Count,,,,,if (ExpFileList.SelectedItems.Count <= 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,851,8,T:System.Windows.Forms.KeyEventArgs,,,,,"private void ExpFileList_KeyDown(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,907,24,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,888,16,T:System.Windows.Forms.ListView,,,,,var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,888,16,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,888,16,P:System.Windows.Forms.ListView.SelectedItems,,,,,var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,888,16,T:System.Windows.Forms.ListViewItem,,,,,var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,888,16,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Item(System.Int32),,,,,var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,888,16,P:System.Windows.Forms.ListViewItem.Tag,,,,,var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,887,16,T:System.Windows.Forms.ListView,,,,,string name = ExpFileList.SelectedItems[0].Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,887,16,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,string name = ExpFileList.SelectedItems[0].Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,887,16,P:System.Windows.Forms.ListView.SelectedItems,,,,,string name = ExpFileList.SelectedItems[0].Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,887,16,T:System.Windows.Forms.ListViewItem,,,,,string name = ExpFileList.SelectedItems[0].Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,887,16,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Item(System.Int32),,,,,string name = ExpFileList.SelectedItems[0].Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,887,16,P:System.Windows.Forms.ListViewItem.Text,,,,,string name = ExpFileList.SelectedItems[0].Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,T:System.Windows.Forms.ListView,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,T:System.Windows.Forms.ListView.SelectedListViewItemCollection,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,P:System.Windows.Forms.ListView.SelectedItems,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,P:System.Windows.Forms.ListView.SelectedListViewItemCollection.Count,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,T:System.Windows.Forms.Keys,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,T:System.Windows.Forms.Keys,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,F:System.Windows.Forms.Keys.Enter,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,T:System.Windows.Forms.Keys,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,885,12,P:System.Windows.Forms.KeyEventArgs.KeyCode,,,,,"if (e.KeyCode == Keys.Enter && ExpFileList.SelectedItems.Count > 0)              {                  string name = ExpFileList.SelectedItems[0].Text;                  var csi = (CShItem)ExpFileList.SelectedItems[0].Tag;                    if (csi.IsFolder)                  {                      if (csi.Path.StartsWith("":""))                          ExpListItemDoubleClick?.Invoke(csi.DisplayName, csi);                      else                          ExpListItemDoubleClick?.Invoke(csi.Path, csi);                  }                  else                  {                      string path = csi.Path;                      try                      {                          if (name == Path.GetFileName(path))                              Process.Start(csi.Path);                      }                      catch (Exception ex)                      {                          MessageBox.Show(ex.Message, ""Error in starting application"", MessageBoxButtons.OK, MessageBoxIcon.Error);                      }                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,879,12,T:System.Windows.Forms.Keys,,,,,if (e.KeyCode == Keys.F5)              {                  LastSelectedCSI?.UpdateRefresh();                  SortLVItems();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ExpListLib2\ExpListLib.csproj,File,ExpListLib2\ExpList.cs,879,12,T:System.Windows.Forms.Keys,,,,,if (e.KeyCode == Keys.F5)              {                  LastSelectedCSI?.UpdateRefresh();                  SortLVItems();              }
